"Gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","regulation"
"UNC119",1042.02692049964,0.173996975208009,0.0511919043670547,3.39891585123344,0.000676535278969771,0.00197805616622104,"No","Not significant"
"ALDOC",528.160068193772,0.225988657943576,0.106121008218686,2.12953741899885,0.0332098224394324,0.0623089272579593,"No","Not significant"
"SUPT6H",388.913504117175,-0.620243642460344,0.106790747048813,-5.80802793875801,6.32129700362722e-09,5.53492280782604e-08,"No","Not significant"
"RAB34",4113.04267208428,0.679001738262102,0.0774658537773105,8.76517465635911,1.8648732190635e-18,9.08317582565195e-17,"No","Not significant"
"PHF12",629.251243046113,-0.221238437463443,0.055964328833782,-3.95320451569314,7.7111473714742e-05,0.000279841261156321,"No","Not significant"
"TMEM33",366.449749255206,-0.64533222272238,0.138267126668953,-4.66728598669349,3.05204381809409e-06,1.51853937176487e-05,"No","Not significant"
"GABRA4",3.91918842137276,0.359756361066126,0.358192359033176,1.00436637464063,0.31520205140455,0.420753158583944,"No","Not significant"
"GNRHR",4.65820820931369,-0.615046321157267,0.202270261922828,-3.04071550266705,0.0023601672445561,0.00605115872007539,"No","Not significant"
"SLAIN2",899.217526352354,-0.474068788882016,0.0839650732972192,-5.64602364132893,1.64201275636486e-08,1.32062364575095e-07,"No","Not significant"
"OCIAD1",4657.44312390001,-0.0542290696809317,0.0337815230763462,-1.60528788350881,0.108430464419105,0.173498242016203,"No","Not significant"
"UGT2B10",0.0989512494908959,0.486925459255127,2.63267786407168,0.184954439698161,0.853264770806399,0.901746284717865,"No","Not significant"
"CWH43",46.9863747080475,0.101784677719412,0.344971277221798,0.295052615797835,0.767953686226813,0.83643561163694,"No","Not significant"
"DCUN1D4",367.325406419423,-0.472164851786055,0.0829498497004438,-5.69217248121823,1.25433046634726e-08,1.03528885699467e-07,"No","Not significant"
"USP46",133.812334475704,-0.456504334408337,0.115843305877633,-3.94070534287541,8.12423711649129e-05,0.00029337522920663,"No","Not significant"
"SULT1E1",8.40824073058914,-2.33179816246033,0.424812928974644,-5.48899998897988,4.04215649428218e-08,3.00733150175414e-07,"Yes","Downregulated"
"ODAM",54.4308583828916,0.265225547189994,0.274693407094248,0.965532991838403,0.334277919523432,0.440409711069337,"No","Not significant"
"SMR3A",1.926363219667,0.637747275599644,0.849137741734418,0.75105279656632,0.452620882226968,0.560406752567487,"No","Not significant"
"CHIC2",191.400374493108,0.0942226553428403,0.136080856453232,0.692401986573495,0.488684918617988,0.596449275461819,"No","Not significant"
"NMU",51.2777044436125,0.72976045896516,0.250559804844454,2.91252006449395,0.00358525166407003,0.00881117083480075,"No","Not significant"
"KIAA1211",19.8492507420531,-0.815283894004447,0.278715300952162,-2.92514939516858,0.00344290893288603,0.00849793671069776,"No","Not significant"
"LAMTOR3",1256.82790801958,-0.0787556216114251,0.069304533998033,-1.136370408517,0.255801574901449,0.354950677320897,"No","Not significant"
"NFKB1",815.415859127263,-0.475463483179328,0.110966407921855,-4.28475150348347,1.82943551178328e-05,7.65845402482669e-05,"No","Not significant"
"AREG",102.151712161484,-0.956775962532217,0.250267550902232,-3.8230124484096,0.000131831121247986,0.000453891692666253,"No","Not significant"
"MANBA",310.021801011506,0.095383063254885,0.0783895691808672,1.21678259303619,0.223686944630173,0.317899318679591,"No","Not significant"
"UBE2D3",6903.58489458844,-0.187228602327611,0.0675274104867341,-2.77263115789688,0.00556051065334069,0.0129975335402186,"No","Not significant"
"MAPK10",664.479075418232,-0.271495513535174,0.117961088041118,-2.30156840737632,0.0213595234852314,0.0426463822879279,"No","Not significant"
"ELF2",915.441004880178,-0.239887728768856,0.0429678879618856,-5.58295369280534,2.36467723195656e-08,1.83322706458772e-07,"No","Not significant"
