"Gene_Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","regulation"
"PFN3",45.9099220454036,6.79109164539062,0.472542571071452,14.3713859049617,7.82495482236899e-47,6.5251760671419e-45,"Yes","Up-regulated"
"LOC100129534",60.1849581218993,3.87634366964766,0.269743441255928,14.3704834920151,7.92758683378121e-47,6.58562422602479e-45,"Yes","Up-regulated"
"SEBOX",54.1492208754059,4.43039973217033,0.308337057748785,14.3686904341545,8.13550472839728e-47,6.73274648886453e-45,"Yes","Up-regulated"
"FNDC10",146.598514791897,2.61635917807873,0.182092014122602,14.3683356498937,8.17728315874647e-47,6.74178424348275e-45,"Yes","Up-regulated"
"H2AB1",39.0357850329661,4.62308321149869,0.321800813921244,14.3662881245233,8.42259994888571e-47,6.9179309655359e-45,"Yes","Up-regulated"
"DBIL5P",121.706985077171,4.73953371634227,0.330000086246217,14.362219629258,8.93199718030333e-47,7.30884922828716e-45,"Yes","Up-regulated"
"C15orf62",112.386225565372,2.81034956531829,0.195748069105435,14.3569720925552,9.63453944692427e-47,7.85430663568663e-45,"Yes","Up-regulated"
"LOC101059915",69.2841875211433,7.25927858042849,0.505884703912492,14.349670041979,1.07045307887595e-46,8.69414827779988e-45,"Yes","Up-regulated"
"ZNF469",23.1314218880463,4.03355674420342,0.281139810428903,14.3471560930836,1.10996304229578e-46,8.98165649928826e-45,"Yes","Up-regulated"
"LINC01101",50.0390475941686,6.78969601511626,0.473526002992037,14.3385916976358,1.25577914547518e-46,1.01240822030781e-44,"Yes","Up-regulated"
"GOLGA8G",169.858260926147,6.91962100235747,0.482858156798403,14.3305459479821,1.41007728275962e-46,1.13262384094604e-44,"Yes","Up-regulated"
"JUN",32.3155881120899,3.73828910272425,0.260875137306251,14.3298021472078,1.42526066357281e-46,1.14062618966076e-44,"Yes","Up-regulated"
"NPPA",51.8491996701342,4.27696383577662,0.29848209833013,14.3290463974364,1.44085461097389e-46,1.14889750148021e-44,"Yes","Up-regulated"
"KRTAP5-5",55.5648546971084,6.93401940666315,0.484203310693907,14.3204708714735,1.63014947010983e-46,1.29510929538035e-44,"Yes","Up-regulated"
"H2AB2",37.7595141643511,4.59920545137031,0.321186633489389,14.3194173474913,1.65504961023818e-46,1.31012767697405e-44,"Yes","Up-regulated"
"WDR97",39.418268916611,5.36317871270845,0.375096868388296,14.2981164725602,2.24812087133898e-46,1.77317490241928e-44,"Yes","Up-regulated"
"PSMB11",59.4291778273524,7.03157276137696,0.491798355778512,14.2976744000009,2.26244487029394e-46,1.77805379590583e-44,"Yes","Up-regulated"
"ANGPTL6",32.0122781799625,4.00411034041536,0.280276438741316,14.2862894876119,2.66431761605882e-46,2.08638033246069e-44,"Yes","Up-regulated"
"RTEL1",93.4623183423866,2.25624675146907,0.157972524981522,14.2825263553456,2.81218850997961e-46,2.19431052021552e-44,"Yes","Up-regulated"
"CENPVL2",52.9566753496356,6.49204669934961,0.454747336101488,14.2761621321532,3.08108364945706e-46,2.39556994922911e-44,"Yes","Up-regulated"
"ABHD16B",70.9814509934927,2.62480120907051,0.183891267892483,14.2736587721238,3.19373250472991e-46,2.47434992068578e-44,"Yes","Up-regulated"
"CXorf49",51.4485330837648,6.96140478414111,0.487826120480277,14.2702583807678,3.35333882738041e-46,2.5888249717529e-44,"Yes","Up-regulated"
"C16orf92",69.9563180099244,7.27815210678177,0.510144742373029,14.2668374330904,3.52191869611767e-46,2.70939717157672e-44,"Yes","Up-regulated"
"GOLGA8EP",163.929683437293,7.05781799047681,0.494842091432398,14.2627680883953,3.73346538137901e-46,2.86206146148662e-44,"Yes","Up-regulated"
"CENPVL1",62.5405497428547,6.52829115476428,0.458302858901808,14.2444914491859,4.85066219003455e-46,3.70549886461101e-44,"Yes","Up-regulated"
"SYT5",57.5155743960914,5.66913248562134,0.398215066687201,14.2363585908076,5.44934927111086e-46,4.14834086673276e-44,"Yes","Up-regulated"
"LY6G6F",48.0772103800309,5.39994797569186,0.379752230432838,14.2196609866835,6.91872934014875e-46,5.24862495220729e-44,"Yes","Up-regulated"
"GARIN5B",50.4498582298641,6.88335848044693,0.48414296209971,14.2176154964518,7.12392393174647e-46,5.38558789137705e-44,"Yes","Up-regulated"
"LY6G6F-LY6G6D",48.6282390813395,5.33626184629172,0.375449852777965,14.2129815921049,7.61145121521054e-46,5.73430986723862e-44,"Yes","Up-regulated"
"FAM236B",56.4327419307351,5.32161948479823,0.374494114058398,14.2101552067875,7.92496717061562e-46,5.94998909771856e-44,"Yes","Up-regulated"
"CAMKV",59.5783055599958,7.20790477707571,0.50861497461961,14.1716330362991,1.37270793604702e-45,1.02708640365601e-43,"Yes","Up-regulated"
"PNMA8B",84.6526723812146,3.07247690810757,0.216821155276838,14.1705586993327,1.39387131098061e-45,1.03936178847455e-43,"Yes","Up-regulated"
"SYCE1",117.236785407808,5.27352129245033,0.37240181858226,14.1608365730509,1.60077090975818e-45,1.18957968831281e-43,"Yes","Up-regulated"
"TRIM74",36.6857079363193,3.59849091504748,0.254275376721802,14.1519440908528,1.81664759731942e-45,1.34542768495711e-43,"Yes","Up-regulated"
"EXOC3-AS1",89.0883539202646,3.40503667590781,0.240648310966031,14.1494310192289,1.88274416905974e-45,1.38966873667626e-43,"Yes","Up-regulated"
"SPEM2",49.219584876593,7.89153408402553,0.558241043862543,14.1364275715432,2.26493866172122e-45,1.66614073674361e-43,"Yes","Up-regulated"
"FAM138E",99.6825113745929,7.29410240456404,0.516135338474205,14.1321507380735,2.40679818000538e-45,1.76455458512609e-43,"Yes","Up-regulated"
"SLC35G3",98.4311688274534,6.6138963243653,0.468079654291547,14.1298521816242,2.48665711265648e-45,1.81700617382337e-43,"Yes","Up-regulated"
