"Gene_Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LYG2",0.0507181328573408,9.44225132895604,0.519721407589686,0.604058357517547,0.747228844338488,-6.32016727143652
"LOC100129363",0.0268142795055541,9.17826033774944,0.519706567986699,0.604068364973129,0.747228844338488,-6.32017514056406
"SH3TC1",-0.0472547202899907,9.12736982049931,-0.519610349496299,0.604135524781152,0.747262396954288,-6.32022391621237
"ARFIP1",0.0506802546276277,11.4897605515806,0.519403781070377,0.604279169411009,0.747326218328019,-6.3203291435758
"OR13J1",-0.0249385051752178,12.2731294840588,-0.519366848921289,0.604304597125631,0.747326218328019,-6.32034820532991
"LOC151534",-0.145678651588944,10.7701477039603,-0.519363732723898,0.604307238854798,0.747326218328019,-6.320349323875
"PCSK5",0.0126282777735342,7.26977306933658,0.51904129706908,0.604531017063698,0.747509268742483,-6.32051394704546
"CCR4",-0.0384831460521183,7.19019976288546,-0.519035059607332,0.604535355567521,0.747509268742483,-6.32051712158909
"LOC100507236",0.0388433334542426,7.77890503817998,0.518782353364208,0.604711138776829,0.747625570843408,-6.32064570396482
"TCEA2",-0.0277977549765579,9.98388763321697,-0.518778257803825,0.6047139878515,0.747625570843408,-6.32064778736043
"AP1G1",-0.0292018512694877,7.90068220669703,-0.51872709787601,0.604749577744108,0.747625570843408,-6.32067381083565
"TMEM200A",-0.0208320688546232,10.3562764801805,-0.518399984112769,0.60497715999585,0.747857387331779,-6.32084014306977
"SYNPO",0.0665993195029337,8.78740706146792,0.518312101585604,0.605038782455714,0.747884031426219,-6.32088434530447
"OR3A3",0.0215371270383244,6.37801641950849,0.518085028236888,0.605196320319411,0.747928458211363,-6.32100019444109
"MMP20",0.0210510707340258,13.748335402881,0.518041065926839,0.60522691411166,0.747928458211363,-6.3210225270957
"NAPRT1",-0.0361642570156434,10.2126431033431,-0.518017276783307,0.605243469496296,0.747928458211363,-6.3210346110858
"LHB",0.0285753995046813,9.036896760044,0.517924605784489,0.605307963223875,0.747928458211363,-6.32108167919625
"VPREB1",0.0191666275366158,7.0388304037885,0.517914430321931,0.605315044954803,0.747928458211363,-6.32108684685857
"CHST12",-0.03575688983417,8.24398257263246,-0.517914278232979,0.605315150803153,0.747928458211363,-6.32108692409696
"XLOC_012852",0.0295503295815332,9.62605479355024,0.517844372269767,0.605363803685156,0.74793906108317,-6.32112242346446
"ABCC8",0.0166123870077095,6.61405445824842,0.517762944552079,0.605420477665225,0.747959572122149,-6.3211637677448
"RRP7B",0.0264251079019502,8.46900907131218,0.517704413667136,0.605461216852157,0.747960395297208,-6.32119348233815
"RPAP2",-0.0121845512203879,7.3309360570546,-0.517464529249058,0.605628196299748,0.748117159757432,-6.32131523039507
"SLC43A1",-0.0232000041192141,9.76407654203991,-0.517081236634248,0.605895042981584,0.748397258768531,-6.32150964546332
"TOX",-0.0285701459201663,10.7075449397709,-0.516790970550546,0.606097160364981,0.748597372830359,-6.32165677978603
"RNASEK",0.0215549765689974,7.27588396631879,0.516565815817889,0.606253960557384,0.748741492344575,-6.32177085283251
"CYP2C18",-0.0634347207547033,9.59775860613883,-0.516498487452474,0.606301323910143,0.748750444011037,-6.32180449054784
"ZNF550",-0.020779765631827,6.71654491227563,-0.515631327107497,0.606904944469192,0.749446297619416,-6.32224377560516
"DUSP27",0.0341030895209485,7.26500268213752,0.515213737673795,0.607195947764568,0.749756044259438,-6.32245483202644
"TMEM79",-0.0255236674614434,7.84953422430494,-0.515022844663582,0.60732899530935,0.749870721535293,-6.32255125569171
"ADK",-0.0164684196099852,10.062816686843,-0.514910626904438,0.607407214353352,0.749917691222735,-6.32260792238749
"GPR155",0.0217876956023975,10.76667595528,0.514770511612719,0.607504885166695,0.749986453287082,-6.32267865925438
"DCUN1D4",0.014676104142299,6.1954433785544,0.514715445782513,0.607543272097546,0.749986453287082,-6.32270645385616
"ANKRD5",-0.0441682916223433,10.2909847164149,-0.514522586421801,0.607677724872981,0.750096543245663,-6.3228037766978
"CYP46A1",0.019410278755096,11.5243392110933,0.514472238173434,0.607712827589655,0.750096543245663,-6.32282917801138
"ALX1",0.105784596947679,8.23248343972379,0.513879376152791,0.608126707580631,0.750485919090379,-6.32312763781199
"EID2B",-0.0342903445589031,9.30233843727244,-0.513865439417798,0.608135958555066,0.750485919090379,-6.32313512071088
"GRIK1-AS2",0.0201892387148168,6.67297407004516,0.513846859857819,0.60814891648765,0.750485919090379,-6.32314448268934
"ACAP1",0.0398619980543817,8.45476241689947,0.513482351069149,0.608403160802641,0.750750032816428,-6.32332808532383
"TCEB1",0.0523456664039839,10.9006112230338,0.513188494922824,0.608608466014499,0.750904079581208,-6.32347570551385
"CTAGE4",0.0218747830553364,7.14381363026968,0.513160469253156,0.608627712641921,0.750904079581208,-6.32349010888552
"LOC100128571",0.0175526095120071,6.2283854662385,0.513130400554495,0.608648691132285,0.750904079581208,-6.32350523920207
"MRPS12",-0.0203510224262735,12.7074252971003,-0.512695989627224,0.608951809565811,0.751228388998405,-6.32372373257129
"LOC285696",-0.0215854659645335,9.2080817717198,-0.512270999748532,0.60924841995757,0.751544627487148,-6.32393730907939
"GLTPD1",0.0134352655133435,8.7214299050156,0.512195757862135,0.609300939797348,0.751559743676811,-6.32397510312252
"LOC100130573",-0.0375594832937435,9.508425928534,-0.512124234535804,0.609350865918755,0.751571658783688,-6.32401102420326
"GALNT12",0.0240193364031202,6.48775275871138,0.511528741537781,0.60976661501806,0.752034747542757,-6.32430990396597
"RAB21",0.0254725716378281,11.747359667082,0.511386861588649,0.60986568863768,0.752107240067545,-6.32438106284392
"PIGL",0.0356983404623314,8.86131676950686,0.511095966002139,0.610068841262786,0.752308068325179,-6.32452689795728
"HIST1H2BC",0.134011587689689,9.36423378021642,0.510814451197323,0.610265937156834,0.752501401666929,-6.32466749593868
"PLS1",-0.0173313443911085,6.58778656919932,-0.510689606970524,0.610352680870923,0.752544160195754,-6.32473048012465
"CANT1",-0.0133630762224052,9.02073835813651,-0.510598694853569,0.610416190604581,0.752544160195754,-6.32477600418227
"CCDC91",-0.0222693130079299,6.57597606616257,-0.510590996052013,0.61042156899886,0.752544160195754,-6.32477985897063
"CDC25C",-0.0224257237784531,7.90986827694829,-0.510359214414883,0.610583501946682,0.752645386567864,-6.32489588487417
"OR52L1",0.0214326613698278,6.49902137422076,0.510358035087962,0.610584325926097,0.752645386567864,-6.32489647509073
"NAP1L1",-0.025225301813088,7.07426142673398,-0.510216427083391,0.610683269104376,0.752717639690495,-6.32496733563163
"MZT1",-0.0223596526514017,10.4499611000788,-0.509978879295379,0.610849262674402,0.752872522967361,-6.32508616037178
"PLLP",-0.0928595088932289,9.50775074508099,-0.509843153428718,0.610944578821561,0.752940281525548,-6.32515357353449
"CEP63",0.132554867011077,9.23289255133314,0.509634799969933,0.611090198536439,0.753070022163122,-6.3252577221624
"NOMO1",-0.0252557043325943,9.02572573514333,-0.509429362874383,0.611233331043369,0.753196680789891,-6.32536082492668
"LOC255512",-0.0337239819388878,6.9447505546987,-0.509179167124895,0.611408233830554,0.753362469266391,-6.32548578241835
"TMEM54",-0.0409090572705009,7.8219848628946,-0.508922386115373,0.611587763424319,0.753506118232764,-6.32561396525056
"SEC23IP",0.0468277186784555,7.10790743824015,0.50889736194979,0.611605555383144,0.753506118232764,-6.32562616567646
"ZNF80",0.0222924251012819,8.88478777740144,0.508725318693359,0.611725559991042,0.753604222640934,-6.32571229589111
"C10orf122",0.0432554215556304,11.4842777600954,0.508534140475225,0.611859251886657,0.75368629238413,-6.32580765173915
"TP73",-0.0154143276414692,9.85625022905776,-0.508514570453783,0.611872938038935,0.75368629238413,-6.32581741085724
"CAMP",0.0212129199130049,8.04440394686243,0.508262429352863,0.612049283328897,0.753853759623457,-6.32594311433798
"VPS53",0.0193708292873952,9.5683535522702,0.507745452895109,0.612410923191789,0.754249414805327,-6.32620065570566
"HOXA5",0.0544800519233416,12.3928765181332,0.507648095302856,0.612479340675051,0.754283906947732,-6.326248832129
"SLC36A2",0.0293845652799632,11.0557814821626,0.507587669296604,0.61252131635615,0.754285832934455,-6.32627920650782
"USP7",0.024223110828724,6.60355013036231,0.507154478273026,0.612824443786245,0.754609331262058,-6.32649474075624
"UNC5B",-0.0325379206271987,8.29146752608279,-0.506997891637561,0.612934032487093,0.754694486204341,-6.32657260534054
"RUSC2",0.0223320297309453,10.3198949797732,0.506897320216895,0.613004422999943,0.754731369082714,-6.32662260305215
"LOC400950",0.0476392809962899,9.51331503310551,0.506714478972943,0.613132681791677,0.754839489851702,-6.32671320404603
"HLA-DPB1",0.0144141721777586,8.7765605261558,0.506613777024097,0.61320289592186,0.754871018679625,-6.32676350948018
"H2AFY2",0.0213052305212488,12.2772382307383,0.506549696289746,0.613247754753999,0.754871018679625,-6.32679534343689
"LOC285370",-0.0257821558564638,7.56486349576086,-0.506504176604798,0.613279621069265,0.754871018679625,-6.32681795421859
"BEST1",-0.0283719541265904,9.71799152131264,-0.506318536473305,0.613409587149796,0.754981203043253,-6.32691014541481
"C5orf62",-0.0305012329634316,6.51447206538068,-0.506232463769772,0.61346985054955,0.755005588850544,-6.3269528787636
"SHISA8",-0.0300541218263098,10.3906087339318,-0.505999764779971,0.61363278686903,0.755156324052908,-6.32706837284633
"LOC100134423",0.018675124551428,6.24076175497223,0.505919972498165,0.613688662032275,0.755174087675343,-6.32710796348574
"PPP6R1",-0.0175248550823959,6.37413333801611,-0.505838108313481,0.613745990417937,0.755174087675343,-6.32714857567859
"TNFRSF21",0.0351346488246997,7.50681211874552,0.505805823748913,0.613768599519687,0.755174087675343,-6.32716459000257
"MGC16142",-0.0987132601718611,9.39687539458504,-0.505720873306626,0.613828552941241,0.755198071363013,-6.32720627578364
"OR10G4",-0.0283530369420476,7.84260524331639,-0.504840494275178,0.614444797730738,0.755863956543313,-6.32764295822229
"HAS3",0.0175097911607356,6.68603291797945,0.504802765048696,0.614471233195204,0.755863956543313,-6.32766163642027
"HLA-DRB6",-0.0670129745772455,7.88718399897455,-0.504774814747744,0.614491276538346,0.755863956543313,-6.32767502611737
"PAFAH1B1",0.0231505865919527,8.89665793057288,0.50470820071988,0.614537493123937,0.75587099236628,-6.32770844524259
"IRF2BP2",0.0908650965064387,13.4437261248137,0.504438993205119,0.614726599473438,0.756053767736671,-6.32784120768291
"C12orf48",0.0644446174640192,8.09943755980263,0.504247744437442,0.61486063267403,0.756163478222952,-6.32793579804522
"C18orf8",-0.0203956880627132,11.6114766046637,-0.504195448641718,0.614896826813178,0.756163478222952,-6.3279621025623
"DBN1",0.0196844671412394,9.68573382385555,0.504040064685567,0.615005737432526,0.756247584766987,-6.32803891994119
"PCCA",0.0249293638865743,7.45837216541325,0.503865925684468,0.615127803894028,0.756312466553472,-6.32812498124243
"DGKG",-0.0189097597016748,6.17252566243575,-0.503835693455857,0.61514899691892,0.756312466553472,-6.32813991930488
"C14orf102",0.0450321925569864,13.8741399536317,0.50379137863616,0.615180062534949,0.756312466553472,-6.32816181410988
"NPFFR2",-0.0448288675850341,7.36596905956354,-0.50364371902911,0.615283697398083,0.756390055452494,-6.32823464110899
"STK4",0.0163426027457153,7.27971473649428,0.503325992304435,0.615506350189332,0.756613937452837,-6.32839163355534
"AMIGO3",0.171599861311034,8.4066137209832,0.503201812928203,0.615593884387741,0.756671705768666,-6.32845247657934
"ZNF573",-0.0249118952715217,12.9848621195197,-0.502915904455118,0.61579393113341,0.756867754813979,-6.32859396981714
"FLJ40288",0.0841954570590164,9.54618313060141,0.502439098480286,0.616128831076263,0.757229514192299,-6.32882857506554
"FST",-0.0158606775026377,9.50446802004463,-0.502323927654242,0.616209169887394,0.757278387934436,-6.32888575978709
"OR7E156P",-0.0224710389105436,10.4739722671274,-0.502005572838751,0.616432529396105,0.757377474674979,-6.3290425377585
"LINC00265",-0.0188906595985743,8.11913174648149,-0.502004875124309,0.616433018955852,0.757377474674979,-6.32904288124828
"TLCD1",0.0585689160487607,9.66186174897572,0.501995820038175,0.616439828956749,0.757377474674979,-6.3290468967976
"HIST1H2AH",0.0747372175407626,7.85956419677477,0.501894626070284,0.616510834967917,0.757377474674979,-6.329096709528
"OR5D18",-0.0177690214356452,8.89909017228967,-0.501874976184868,0.616524167115428,0.757377474674979,-6.32910682313385
"EML3",0.0531427750493639,10.1584442138035,0.501862564450606,0.616533262802659,0.757377474674979,-6.32911255759391
"OR52B6",0.0602160924747413,13.0598640346373,0.501722521641568,0.616631537461819,0.757448347925295,-6.32918147127362
"PPAPDC1B",-0.0207586022018479,9.80397600791958,-0.501603197133105,0.616714889767327,0.757500882963093,-6.32924055121991
"EPC2",0.0215328694288087,9.25423456800193,0.501484686068032,0.616798063833812,0.757553192173331,-6.32929884164341
"KRTAP10-9",0.0250361989812599,12.4377109143608,0.501323733689711,0.616911032245439,0.757642085594231,-6.32937798512084
"TSPAN4",0.0287722720164823,7.27924039855355,0.500989523434588,0.6171456352526,0.757880339626934,-6.32954224207775
"CRHR2",0.0606876920405899,9.35134006320076,0.50087588215704,0.617225871350161,0.757921415123271,-6.32959762877478
"MLH3",0.0532310646850384,9.05522562281032,0.500775430075131,0.617296378428688,0.757921415123271,-6.32964698397991
"MEMO1",-0.0234247334386262,10.6190028653676,-0.500702529813061,0.617347125477224,0.757921415123271,-6.32968320599558
"XLOC_002049",0.0165720472496779,6.29084932416329,0.500685195491901,0.617359296353328,0.757921415123271,-6.32969171759278
"JUP",-0.0255773087180736,13.2719984192713,-0.500652695079743,0.617382116021121,0.757921415123271,-6.32970767533908
"LOC285401",-0.0277380481035288,6.81399542051628,-0.500430740745908,0.617537967842648,0.758028080176592,-6.32981662762237
"SELENBP1",0.0209628212908968,12.2272421020032,0.500365992249962,0.617583436199336,0.758028080176592,-6.3298484021014
"LMO1",-0.0197112002815789,7.10369673614516,-0.500337008043057,0.617603790267876,0.758028080176592,-6.32986262439511
"SPTSSB",-0.0169829274053777,6.78833843709117,-0.500297619025435,0.617631451557761,0.758028080176592,-6.32988195092146
"CAMK4",-0.037374288630949,11.3646960584749,-0.500093798436832,0.617774595141779,0.758129142201591,-6.3299819328503
"TMEM150B",0.0366672042023325,9.38074595165449,0.500064701800383,0.617795030960954,0.758129142201591,-6.32999620257126
"OSTF1",-0.0483923059632901,8.72764926677303,-0.499897441640404,0.617912799710495,0.758163524087334,-6.33007793572165
"LRRN4",-0.0368990987524389,9.38378093963651,-0.499892138486048,0.617916235740754,0.758163524087334,-6.33008081494976
"TNPO3",0.0608552331827305,10.6785762298512,0.499851966754785,0.617944907149242,0.758163524087334,-6.33010006896023
"LMO2",-0.0184670087470119,10.4776578808411,-0.499731084814818,0.618029365875864,0.758217307353293,-6.33015975759167
"C17orf57",0.0237281895248812,8.83469743886499,0.499234857984596,0.618377991737764,0.758595150560983,-6.33040283054093
"LARP7",0.0400713978025036,7.79963753266867,0.499108291213648,0.618466925556831,0.758654387849517,-6.33046478979922
"SYNJ2BP",0.0278738046182102,6.45301746170963,0.498774820815982,0.618701269990541,0.758846417197284,-6.33062796131134
"MEX3C",0.0219940425122244,6.98953449866488,0.498769822084994,0.618704783118579,0.758846417197284,-6.33063040643036
"KIR3DX1",-0.0198395031983874,11.8975543289993,-0.498556832311111,0.618854481358793,0.758980149455409,-6.33073456725633
"EEF1A1",0.0136776343201485,10.232250680464,0.497924943229064,0.61929869379678,0.759475040717274,-6.33104332634526
"FAM108C1",0.0380406283791396,10.1889109128333,0.497824950392053,0.619369000757934,0.759511359250171,-6.33109214994829
"CPT1B",0.056106540305808,9.52735171500219,0.497727307105089,0.619438111017709,0.759532566023672,-6.3311393810003
"TSHZ3",0.0150141934488978,13.8813495828352,0.497684613607524,0.619467680288152,0.759532566023672,-6.33116065585121
"TBC1D8",-0.0573920982368649,12.41123835909,-0.49761967905375,0.619513724655487,0.759539127081888,-6.33119197847643
"C3orf77",-0.0539182378008682,7.41980850938082,-0.497265174014087,0.61976308062486,0.759794935951594,-6.33136488238182
"GABRB1",-0.0333786721735791,9.09309923312876,-0.497180257384555,0.619822381732107,0.759817729871915,-6.33140670026457
"SFTPC",-0.109667965235575,10.3681032622312,-0.497084063873992,0.619890493688766,0.759851320989086,-6.3314531639971
"HSPA6",0.0416500336703454,10.1762543505834,0.496999299467954,0.619949666826793,0.759873951360789,-6.3314949179175
"WNK2",0.0184346578230614,8.63864244800757,0.496940225348841,0.619991221824163,0.759874985576728,-6.33152370984018
"ZNF621",-0.0288210041067815,8.61220008997009,-0.49682527405336,0.620072086481666,0.759924195284327,-6.33157972576424
"ZMAT1",0.0188837706270243,6.27743533347566,0.49664162177227,0.620201289776936,0.760032635656655,-6.33166919297654
"LOC440335",0.0226199893456654,8.68797177426163,0.496326549802181,0.6204229772197,0.760235542008627,-6.33182260522696
"ZP4",-0.0424155298092774,6.93215525077119,-0.496290892406232,0.620448326355072,0.760235542008627,-6.3318397125905
"BOD1",-0.0265423277871791,7.03384870229935,-0.496190887516002,0.620518441146593,0.760271544177574,-6.33188863091163
"TTC28",-0.0573965271074461,12.4198625854809,-0.496052924244304,0.620615911987593,0.760341056596549,-6.33195539110462
"FLJ25917",-0.0245901882105924,10.6486445514309,-0.495978037159469,0.620668234413109,0.760355250414851,-6.33199218712786
"CXorf69",-0.0227850460328755,12.9608058594624,-0.495622680729469,0.620918351636596,0.760551071254366,-6.33216497690858
"MAP1LC3A",0.032218098041633,8.32933276313417,0.495606113611943,0.620930013464281,0.760551071254366,-6.33217302955212
"P2RY4",0.0171203633235198,6.55823521682895,0.495577261946341,0.620950322788389,0.760551071254366,-6.33218705260533
"RPS18",0.0552535465011687,8.97132210604305,0.495361113710471,0.621102933039369,0.760680768782216,-6.33229165096801
"FAM125A",0.0329950571055385,7.35975269931706,0.495311058767574,0.621137722850777,0.760680768782216,-6.33231639952229
"RFPL3",0.118764563912826,8.4962271597878,0.495144618573185,0.621255354235887,0.76077491056376,-6.33239680482195
"DKFZp434J0226",-0.0382134287565103,6.57246859649567,-0.495046182022712,0.6213243929966,0.760809538495148,-6.33244486086176
"XRCC6BP1",-0.0167506347191048,6.27357173510961,-0.494794231722648,0.621501626468706,0.760976637236841,-6.33256732568605
"FRMPD4",0.0237528599064416,7.06708641592742,0.494715072330956,0.621557371732956,0.760994971688792,-6.33260573553304
"MFSD4",-0.0348993458325765,7.23287597637106,-0.494559453565762,0.621666967264608,0.761055096637227,-6.33268122726634
"SLC25A27",0.0258962157391365,6.26707046938838,0.49448825029151,0.621717115463071,0.761055096637227,-6.33271576057234
"CSRP2",0.0748608988064929,6.7888618716435,0.49447229243029,0.621728803296246,0.761055096637227,-6.33272306834644
"DBNL",-0.0175599682409233,6.50609987441962,-0.49434006700509,0.621821486085381,0.761118633207661,-6.33278761299333
"XLOC_012568",0.0323301464661974,9.7267752748801,0.494149185851182,0.621955941621668,0.761207094748671,-6.33288013750691
"AIMP2",-0.0414833429365916,11.4695718547985,-0.494121672510797,0.621975322904472,0.761207094748671,-6.33289347092358
"PKMYT1",0.0372052164602491,9.30789365253396,0.49395513939518,0.622092639846169,0.76130075548969,-6.33297415981561
"HNRNPU",0.013602367002682,8.80509954831497,0.493695300539535,0.622275706899607,0.761474861947234,-6.33310000321611
"PICALM",0.0246749736799533,8.03299523094876,0.493403081601569,0.622481615244451,0.761598925859682,-6.33324144988684
"NRIP2",-0.0437920579434492,7.61279430991589,-0.49340228304492,0.622482215794824,0.761598925859682,-6.33324180001028
"FBXO5",-0.0717660468552828,7.82826008115334,-0.493332176668543,0.622532029342326,0.761598925859682,-6.33327532902895
"RAD17",0.0155672642414438,6.21474203493347,0.493319797174745,0.622540306018814,0.761598925859682,-6.33328174788794
"HEMGN",-0.0359428104330163,8.52807613524982,-0.493028448114074,0.622745639607873,0.761755637315256,-6.33342266670052
"CSDA",-0.0202218289888165,11.0470952543787,-0.493022222072266,0.622750027848566,0.761755637315256,-6.33342567718777
"GNGT2",-0.020654676297974,8.80464770815147,-0.492870674484778,0.622856845841457,0.76179164354406,-6.33349894353428
"LOC100507421",0.0463111588549579,9.83993868355222,0.492865031605698,0.622861091461339,0.76179164354406,-6.33350141400423
"NPBWR1",0.0326302519665311,10.7232593334103,0.492690354994019,0.622983954098319,0.761891986846096,-6.33358609054037
"POMT2",0.0186487008711199,7.5130144591966,0.492431009472154,0.623166788168543,0.762042271063012,-6.33371137449051
"POU4F3",0.0194257878659524,9.48510506010463,0.492400223648567,0.623188493196132,0.762042271063012,-6.33372624206008
"FDPS",-0.0260390738147517,6.74223933541745,-0.492253759093472,0.623291760099262,0.762112315679022,-6.33379696231822
"USH1G",-0.0677670568921586,12.3356704385384,-0.492203793430897,0.623327436975942,0.762112315679022,-6.3338206557245
"STAB1",-0.0502923469128056,8.80262287892146,-0.49182869884512,0.62359187459719,0.762330804664058,-6.33400172191548
"C6orf112",0.0152463750731945,14.967993077022,0.491782406449573,0.623624144732683,0.762330804664058,-6.33402441214305
"C1QTNF4",-0.0284137027658995,7.43748579770682,-0.491762479502948,0.623638198362271,0.762330804664058,-6.33403402304815
"TXNDC9",-0.0188762328254985,9.1540699376303,-0.491591648855828,0.62375868364652,0.762330804664058,-6.33411639993371
"XLOC_009313",0.0334594999289174,9.72687374684994,0.49157238807731,0.623772268734602,0.762330804664058,-6.33412568595654
"FLJ30838",-0.0465090108988071,12.9060677416252,-0.491540507518017,0.623794755140247,0.762330804664058,-6.33414105544201
"UNG",-0.0383025536859107,15.4799709141099,-0.491411039304778,0.623886076963803,0.762330804664058,-6.33420346132234
"MUC22",0.0168963628647611,8.94905469366619,0.491382593951141,0.623906141988503,0.762330804664058,-6.33421717027136
"SLC38A2",-0.0163695530930072,7.97599686161115,-0.491374499359186,0.623911851871931,0.762330804664058,-6.3342210712331
"BFSP1",0.0164018343124223,8.7337188597144,0.491348744490628,0.623930019375299,0.762330804664058,-6.33423348264425
"LOC729178",0.017245238807324,6.70511507178301,0.491256585570873,0.62399503023868,0.762330804664058,-6.33427788921805
"DLG5",-0.026245740999695,8.54530547853867,-0.491254854404795,0.623996251468389,0.762330804664058,-6.3342787232972
"DKK4",-0.0210606663800811,13.0938705749139,-0.490956393059361,0.624206812939198,0.762532313863607,-6.3344224787641
"ZDHHC15",-0.038464804094173,11.5328583607928,-0.49088512826002,0.624257094124846,0.762532313863607,-6.3344567909508
"CARD11",0.0217744001917599,10.624749324126,0.490847342060791,0.624283755057582,0.762532313863607,-6.33447498203008
"S100PBP",-0.0172989307443759,10.3941919436521,-0.490744122654357,0.624356586446871,0.762571370634135,-6.33452466693305
"SPDYE5",0.020941634768962,8.29408192086954,0.490673791892367,0.624406213804481,0.76257852964903,-6.33455851484503
"EXO1",0.0134693953263731,9.30108792429809,0.490620016996126,0.624444160040491,0.76257852964903,-6.33458439169494
"HSPA8",-0.0101006408152079,9.79782065738625,-0.49045239832247,0.624562446554121,0.762673082429353,-6.33466503281809
"GPR77",0.0183506636531341,10.9224489344104,0.490306917947844,0.624665118256786,0.762748556343249,-6.33473500097452
"UFD1L",0.0347309565712798,8.9128244733004,0.490119221421865,0.624797594574272,0.762856892009649,-6.33482524224466
"FPGT",-0.0198845301827322,16.3791472236167,-0.490012075075627,0.624873224021412,0.762856892009649,-6.33487674093127
"APTX",0.0158931444810066,10.2939364159414,0.489933568716605,0.624928640414455,0.762856892009649,-6.33491446700721
"BEX4",0.0142541624511889,6.27097249469471,0.489859502556311,0.624980924506098,0.762856892009649,-6.33495005383179
"BAGE4",-0.0274004492838727,6.32084395240335,-0.489849935929377,0.624987677829044,0.762856892009649,-6.33495464995118
"SAMD13",0.0213088777818663,8.1996589646457,0.489833801816172,0.624999067378063,0.762856892009649,-6.33496240110237
"C3orf39",0.022092899625595,11.4683679226562,0.48976135830706,0.625050208514959,0.762869426661329,-6.33499720127934
"SLC12A2",-0.01556270685588,9.02783997907544,-0.489458544148877,0.625263998417861,0.76308045838037,-6.33514261062497
"BOD1L",-0.0341686917686128,9.08247443088239,-0.489246960175746,0.62541339778096,0.763209378646291,-6.33524415865177
"LOC100128508",0.0209478944976506,7.05265235218161,0.489193122930009,0.625451414721332,0.763209378646291,-6.33526999042155
"ANKRD17",-0.0217712852464328,9.4057643327261,-0.489038433510457,0.625560653592751,0.763292776316186,-6.33534419653494
"TRIM66",-0.0199297853299878,8.34574247744032,-0.488834384902634,0.625704761737389,0.76341870687857,-6.33544204498718
"LOC494558",0.0181129301860766,6.19245107501169,0.488528662952315,0.625920703134383,0.763594114821054,-6.33558857320163
"TTTY7",-0.171758306194309,10.6313061400977,-0.488515634509268,0.625930348607668,0.763594114821054,-6.33559439333944
"C17orf6",0.027183511639366,12.684409878208,0.48842673346897,0.625992706465262,0.763612644795719,-6.33563740625678
"CD24",-0.0135392937828117,6.80620499951997,-0.488377677755434,0.626027360871369,0.763612644795719,-6.33566090457464
"GRASP",0.0315060284840477,7.17413553822356,0.487621862194203,0.626561396782736,0.764177895693638,-6.33602265264418
"OSCP1",0.0182837499743176,9.46704803389796,0.487556274962447,0.626607748028229,0.764177895693638,-6.33605401764311
"PSTK",-0.0129719114843152,10.3088009697257,-0.487548005946955,0.626613591941662,0.764177895693638,-6.3360579717372
"SLK",0.0245136246194059,7.35404141796822,0.486660331261924,0.627241070811251,0.764893152142428,-6.3364820530717
"RUSC1-AS1",0.024369490164832,6.64335682751658,0.486591011247664,0.627290083173698,0.764902946523621,-6.33651513787659
"SRFBP1",-0.0226716359328663,12.3843200811578,-0.486419490991081,0.627411362839564,0.764966228693438,-6.33659698025297
"C21orf2",0.017828595871826,7.05337586303995,0.486401692773191,0.62742394830259,0.764966228693438,-6.33660547117998
"C6orf115",-0.0279988186188512,7.61366489385537,-0.486213572970408,0.627556978138676,0.765078445261815,-6.33669519783481
"ABCG5",0.0162833602038377,9.98398803591667,0.486105937957761,0.627633098265037,0.765121270923971,-6.33674652046343
"ASF1B",-0.0287316696383096,8.82225753649338,-0.485941726932284,0.627749237000763,0.765212872819961,-6.33682479790242
"SPEN",-0.012236496455795,10.504298310167,-0.485778870239752,0.627864427082664,0.765269762245324,-6.33690240371388
"CHRNA7",0.0549721078646568,10.6905230559919,0.485760434011308,0.627877907260911,0.765269762245324,-6.33691076936979
"WRNIP1",0.0195708186776995,8.90786713131024,0.485315644757384,0.628192120939195,0.765549701616394,-6.33712300198743
"C17orf88",0.0214740780448817,10.279792279061,0.485292185069588,0.62820871870613,0.765549701616394,-6.33713416843202
"LOC283454",-0.0367741944195332,7.58676167624026,-0.485261210170335,0.628230633788283,0.765549701616394,-6.33714891117569
"NPR2",-0.0279301948133065,9.17101445022682,-0.485177171247386,0.628290093919289,0.765572176720429,-6.33718890542907
"KCNH5",0.0974669723470458,8.90742822993715,0.48495029830935,0.628451064336615,0.765677144339537,-6.33729642324215
"TMPRSS15",-0.018822863297103,9.83629015374802,-0.484939477250446,0.62845828295107,0.765677144339537,-6.33730198699277
"LOC649294",0.0858951257900748,12.1629259814358,0.484807716889873,0.628551961678352,0.765741293957734,-6.33736423075835
"DYRK3",-0.034563732879655,9.58211531825298,-0.484690453902292,0.628634509383749,0.765791875580712,-6.33742039919145
"UPK3A",-0.02257803461678,9.05865605418667,-0.484524028017019,0.628752295965495,0.765835552405979,-6.33749950197342
"KLRB1",0.0184147562458731,12.3706530508143,0.484523846277792,0.62875242459519,0.765835552405979,-6.33749958833988
"TMEM180",0.0314580597923894,7.23729663086156,0.484368248044211,0.628862556640585,0.765882659738877,-6.33757352018498
"ARHGAP39",0.0364024654604308,8.23219262672001,0.484353259426894,0.628873165987572,0.765882659738877,-6.33758064071366
"MEI1",0.118917334956157,8.85972959306132,0.483967193965792,0.629146897820551,0.76616603691659,-6.33776355478754
"SCRG1",0.0383157076399558,8.90514692837432,0.483601799037791,0.629405169105501,0.766430550714651,-6.33793734979014
